name,is_classical,choice_depth,split
TopologicalSpace.IsTopologicalBasis.subset_of_forall_subset,0,,test
IsCyclotomicExtension.Rat.nrComplexPlaces_eq_totient_div_two,1,3,classical_heldout
Rat.mkRat_nonpos,1,6,classical_heldout
Function.Periodic.qParam_left_inv_mod_period,1,4,classical_heldout
Set.preimage_const_sub_uIcc,0,,test
MvPolynomial.vars_eq_support_biUnion_support,1,3,classical_heldout
NormedSpace.exp_continuous,1,4,classical_heldout
Algebra.Generators.cotangentRestrict_bijective_of_basis_kaehlerDifferential,1,4,classical_heldout
exists_nhds_one_split4,0,,train
PrimeSpectrum.discreteTopology_iff_finite_isMaximal_and_sInf_le_nilradical,1,4,classical_heldout
Module.Flat.iff_rTensor_preserves_injective_linearMapₛ,1,4,classical_heldout
Multiset.antidiagonal_cons,1,5,classical_heldout
Metric.exists_pos_forall_lt_edist,1,4,classical_heldout
ArithmeticFunction.LSeriesSummable_moebius_iff,1,3,classical_heldout
FirstOrder.ACF_models_genericPolyMapSurjOnOfInjOn_of_prime_or_zero,1,3,classical_heldout
Units.map_id,0,,train
InnerProductSpace.Core.toSeminormedSpaceCore,1,4,classical_heldout
EReal.toReal_toENNReal,1,4,classical_heldout
MeasureTheory.lintegral_map,1,4,classical_heldout
Matroid.mapEmbedding_indep_iff,0,,train
TopologicalSpace.IsTopologicalBasis.isInducing,0,,train
Matroid.IsBasis.contract_diff_isBasis_diff,1,11,classical_heldout
DirichletCharacter.card_eq_totient_of_hasEnoughRootsOfUnity,1,2,classical_heldout
Ordinal.iSup_eq_lsub_iff_lt_iSup,1,4,classical_heldout
exists_bounded_mem_Icc_of_closed_of_le,1,3,classical_heldout
Nat.sumByResidueClasses,1,4,classical_heldout
MeasureTheory.integral_zero,1,2,classical_heldout
Set.iUnion_image_preimage_sigma_mk_eq_self,0,,train
Multiset.le_prod_of_submultiplicative_of_nonneg,1,3,classical_heldout
EuclideanDomain.mul_add_div_left,1,4,classical_heldout
PolynomialLaw.ground_id,0,,train
Function.Injective.map_atTop_finset_prod_eq,1,3,classical_heldout
ContinuousAlternatingMap.isClosed_range_toContinuousMultilinearMap,1,7,classical_heldout
Stream'.Seq.take_all,0,,train
heq_iff_exists_eq_cast,0,,train
Nat.Partition.partition_one_parts,0,,train
PiNat.mem_cylinder_iff_dist_le,1,3,classical_heldout
AlgebraicGeometry.IsClosedImmersion.lift_fac,1,4,classical_heldout
Nat.xor_right_injective,0,,train
PowerSeries.spanFinrank_le_spanFinrank_map_constantCoeff_add_one_of_X_mem,1,2,classical_heldout
MeasureTheory.SimpleFunc.map_restrict_of_zero,1,2,classical_heldout
MeasureTheory.inducedFamily_Iic,1,10,classical_heldout
Ordinal.range_enumOrd,1,4,classical_heldout
Orientation.areaForm_apply_self,1,4,classical_heldout
Asymptotics.IsBigO.pow_of_le_right,1,3,classical_heldout
CStarRing.norm_self_mul_star,1,4,classical_heldout
MeasureTheory.exists_lt_lintegral_simpleFunc_of_lt_lintegral,1,3,classical_heldout
AkraBazziRecurrence.T_isBigO_smoothingFn_mul_asympBound,1,3,classical_heldout
Fin.succ_succAbove_predAbove,0,,test
LinearIsometry.orthonormal_comp_iff,1,2,classical_heldout
Affine.Simplex.ninePointCircle_eq_circumsphere_medial,1,4,classical_heldout
UpperHemicontinuous.isInducing_comp,0,,train
Filter.isCoboundedUnder_ge_mul_of_nonneg,1,7,classical_heldout
Balanced.subset_smul,1,4,classical_heldout
CategoryTheory.SemiadditiveOfBinaryBiproducts.add_comp,1,4,classical_heldout
MeasurableSet.measurableAtom_of_countable,1,2,classical_heldout
UniqueFactorizationMonoid.dvd_radical_iff,1,3,classical_heldout
Continuous.continuousOn,0,,train
Sylow.ext,0,,train
RootPairing.InvariantForm.apply_weylGroup_smul,1,8,classical_heldout
DihedralGroup.orderOf_sr,1,5,classical_heldout
FreeMonoid.map_map,0,,train
Module.End.iInf_maxGenEigenspace_restrict_map_subtype_eq,1,5,classical_heldout
IsSMulRegular.pow,0,,train
UpperHalfPlane.eventuallyEq_coe_comp_ofComplex,1,4,classical_heldout
TopCat.Presheaf.isSheaf_iff_isSheafUniqueGluing_types,0,,train
Seminorm.bddAbove_iff,1,3,classical_heldout
odd_sq_dvd_geom_sum₂_sub,1,7,classical_heldout
IsUnit.mem_unitary_iff_star_mul_self,0,,val
Projectivization.dependent_iff,1,3,classical_heldout
Nat.totient_eq_prod_factorization,1,4,classical_heldout
HahnSeries.ofPowerSeries_X,1,2,classical_heldout
Computation.bind_pure,0,,test
Equiv.Perm.cycleOf_mem_cycleFactorsFinset_iff,1,3,classical_heldout
RatFunc.liftRingHom_ofFractionRing_algebraMap,1,8,classical_heldout
CategoryTheory.ShortComplex.exact_iff_exact_coimage_π,1,4,classical_heldout
Nat.primesBelow_card_eq_primeCounting',0,,train
omegaLimit_eq_iInter_inter,0,,train
Set.ncard_union_le,1,4,classical_heldout
DomMulAct.smul_Lp_neg,1,4,classical_heldout
ContinuousOn.iUnion_of_isOpen,0,,train
PhragmenLindelof.isBigO_sub_exp_exp,1,3,classical_heldout
FormalMultilinearSeries.ofScalars_series_injective,1,4,classical_heldout
TopologicalSpace.IsOpenCover.isOpenMap_iff_restrictPreimage,0,,train
Real.arith_mean_weighted_of_constant,1,6,classical_heldout
TensorProduct.exists_sum_tmul_eq,1,6,classical_heldout
exp_neg_mul_rpow_isLittleO_exp_neg,1,3,classical_heldout
tangentMap_comp,1,4,classical_heldout
Ideal.eq_jacobson_iff_notMem,1,4,classical_heldout
hasProd_le_inj,1,3,classical_heldout
Algebra.FormallyUnramified.isSeparable,1,3,classical_heldout
finprod_eq_single,1,4,classical_heldout
Metric.infEDist_closure,1,5,classical_heldout
eq_mul_of_hasProd_ite,1,8,classical_heldout
Commute.cfcₙHom,1,3,classical_heldout
Path.map_coe,1,5,classical_heldout
ExteriorAlgebra.map_apply_ιMulti,0,,train
ContinuousMap.sup_mem_closed_subalgebra,1,4,classical_heldout
MvPolynomial.idealOfVars_eq_restrictSupportIdeal,1,4,classical_heldout
Matrix.toLinearMap₂_basisFun,1,6,classical_heldout
EquivFunctor.mapEquiv_refl,0,,test
Graph.IsLoopAt.not_isNonloopAt,1,6,classical_heldout
CStarRing.star_mul_self_eq_zero_iff,1,4,classical_heldout
IsNonarchimedean.apply_natCast_le_one_of_isNonarchimedean,0,,train
Polynomial.fourierCoeff_toAddCircle,1,3,classical_heldout
Matroid.mapEquiv_dep_iff,0,,train
countingFunction_finsum_eq_finsum_add,1,2,classical_heldout
Finset.restrict_preimage_univ,0,,val
Polynomial.natDegree_mem_support_of_nonzero,1,4,classical_heldout
Subgroup.IsSubnormal.trans',0,,train
HomologicalComplex.truncLE'Map_f_eq_cyclesMap,1,3,classical_heldout
EisensteinSeries.e2Summand_zero_eq_two_riemannZeta_two,1,4,classical_heldout
IsCoprime.mul_add_left_right,0,,train
compactlySupported_eq_top_iff,1,3,classical_heldout
Even.mul_right,0,,test
TendstoUniformlyOn.congr_inseparable,1,8,classical_heldout
Sym.fill_filterNe,1,3,classical_heldout
AbsolutelyContinuousOnInterval.tendsto_volume_totalLengthFilter_nhds_zero,1,3,classical_heldout
seminormFromConst_bddBelow,1,4,classical_heldout
Filter.Tendsto.atBot_mul_const',1,8,classical_heldout
exists_seq_strictAnti_strictMono_tendsto,1,5,classical_heldout
Finset.sup_sdiff_right,0,,train
Int.bitwise_or,0,,train
Cardinal.power_self_eq,1,3,classical_heldout
ProbabilityTheory.integral_condKernel,1,3,classical_heldout
zeta_eq_tsum_one_div_nat_add_one_cpow,1,5,classical_heldout
NumberField.InfinitePlace.eq_iff_eq,1,6,classical_heldout
Real.Gamma_nat_add_half,1,4,classical_heldout
norm_jacobiTheta₂_term,1,4,classical_heldout
ParacompactSpace.of_hasBasis,1,3,classical_heldout
ContMDiff.of_comp_isOpenEmbedding,1,5,classical_heldout
MeasureTheory.SignedMeasure.singularPart_mutuallySingular,1,2,classical_heldout
Filter.coclosedCompact_eq_cocompact,1,5,classical_heldout
mfderiv_comp_mfderivWithin_of_eq,1,3,classical_heldout
Polynomial.degreeLE_eq_span_X_pow,1,6,classical_heldout
List.sublists_map,0,,train
Polynomial.X_sub_C_mul_removeFactor,1,3,classical_heldout
Batteries.RBNode.max?_eq_toList_getLast?,0,,train
gauge_ball,1,3,classical_heldout
QuadraticMap.Ring.polar_pi,0,,test
Orientation.tan_oangle_add_right_of_oangle_eq_pi_div_two,1,3,classical_heldout
ProbabilityTheory.deriv_cgf,1,2,classical_heldout
ContDiffBump.measure_closedBall_le_integral,1,3,classical_heldout
ENNReal.lintegral_rpow_add_le_add_eLpNorm_mul_lintegral_rpow_add,1,4,classical_heldout
Topology.IsEmbedding.aestronglyMeasurable_comp_iff,1,4,classical_heldout
AlgebraicGeometry.Scheme.Pullback.cocycle,1,4,classical_heldout
Module.End.pow_restrict,0,,train
CategoryTheory.extensiveTopology.mem_sieves_iff_contains_colimit_cofan,1,2,classical_heldout
Polynomial.Bivariate.aevalAeval_swap,1,6,classical_heldout
IntermediateField.exists_finset_of_mem_adjoin,1,2,classical_heldout
GroupSeminorm.coe_sSup_apply,1,2,classical_heldout
ArithmeticFunction.coe_zeta_smul_apply,1,6,classical_heldout
HasFPowerSeriesWithinOnBall.uniform_geometric_approx,1,3,classical_heldout
Nat.nth_comp_of_strictMono,1,3,classical_heldout
VectorField.mlieBracketWithin_swap_apply,1,4,classical_heldout
isNonarchimedean_spectralNorm,1,3,classical_heldout
Filter.EventuallyEq.lineDerivWithin_eq,1,4,classical_heldout
upperHemicontinuous_iff_isOpen_preimage_Iic,0,,train
Dynamics.coverEntropy_image_le_of_uniformContinuousOn_invariant,1,6,classical_heldout
RestrictedProduct.weaklyLocallyCompactSpace_of_principal,1,2,classical_heldout
two_nsmul_lie_lmul_lmul_add_eq_lie_lmul_lmul_add,0,,train
minpoly.degree_eq_one_iff,1,3,classical_heldout
Bimod.TensorBimod.actRight_one',1,5,classical_heldout
Geometry.SimplicialComplex.vertex_mem_convexHull_iff,1,2,classical_heldout
Subgroup.index_center_le_pow,1,3,classical_heldout
Complex.cos_ne_zero_of_arctan_bounds,1,3,classical_heldout
List.findIdxNth_cons,0,,test
CategoryTheory.expComparison_ev,1,4,classical_heldout
differentiableWithinAt_complex_iff_differentiableWithinAt_real,1,4,classical_heldout
ProbabilityTheory.strong_law_ae,1,2,classical_heldout
Finsupp.support_smul,1,7,classical_heldout
Filter.HasBasis.mul_self,0,,train
expNegInvGlue.contDiff_polynomial_eval_inv_mul,1,4,classical_heldout
MeasureTheory.addContent_accumulate,1,8,classical_heldout
Equiv.Perm.Disjoint.mul_apply_eq_iff,0,,train
Module.injective_module_of_injective_object,0,,train
Manifold.lintegral_norm_mfderiv_Icc_eq_pathELength_projIcc,1,3,classical_heldout
Nat.emultiplicity_pow_sub_pow,1,3,classical_heldout
MeasureTheory.lmarginal_union,1,4,classical_heldout
CategoryTheory.SmallObject.functorMap_comm,1,4,classical_heldout
DerivedCategory.isZero_of_isLE,1,4,classical_heldout
Polynomial.Chebyshev.map_U,1,7,classical_heldout
ProbabilityTheory.Kernel.measurableSet_absolutelyContinuous,1,4,classical_heldout
ProbabilityTheory.integrable_rpow_abs_mul_exp_of_mem_interior_integrableExpSet,1,3,classical_heldout
tendstoUniformlyOn_singleton_iff_tendsto,0,,train
exists_root_adjoin_eq_top_of_isCyclic,1,3,classical_heldout
Matroid.eRk_dual_add_eRank,1,2,classical_heldout
Nat.image_Ico_mod,1,6,classical_heldout
AlgebraicGeometry.exists_pow_mul_eq_zero_of_res_basicOpen_eq_zero_of_isAffineOpen,1,6,classical_heldout
LDL.lowerInv_eq_gramSchmidtBasis,1,5,classical_heldout
MeasureTheory.tilted_tilted,1,3,classical_heldout
MeasureTheory.condExp_congr_ae,1,2,classical_heldout
Projectivization.exists_not_orthogonal_self,1,4,classical_heldout
StrictConcaveOn.eq_of_map_sum_eq,1,3,classical_heldout
WType.infinite_of_nonempty_of_isEmpty,1,4,classical_heldout
Polynomial.Gal.galActionHom_injective,1,4,classical_heldout
Real.ofDigits_le_one,1,3,classical_heldout
LinearPMap.IsClosable.closure_isClosed,1,3,classical_heldout
Set.range_list_getI,0,,train
Nat.factorization_le_factorization_of_dvd_right,1,4,classical_heldout
CategoryTheory.ObjectProperty.strictMap_monotone,0,,train
TopCat.PrelocalPredicate.sheafify_inductionOn,0,,train
Stream'.WSeq.get?_mem,0,,train
ContDiffWithinAt.fderivWithin'',1,4,classical_heldout
PresheafOfModules.pullbackObjIsDefined_eq_top,1,4,classical_heldout
comap_map_eq_map_adjoin_of_coprime_conductor,1,6,classical_heldout
MvPolynomial.eval_polynomial_eval_finSuccEquiv,1,4,classical_heldout
ContMDiffAt.comp_of_eq,1,8,classical_heldout
Function.HasTemperateGrowth.comp',1,3,classical_heldout
SetRel.prod_comp_prod,0,,train
Topology.IsInducing.indiscreteTopology,0,,train
MeasureTheory.hasPDF_of_pdf_ne_zero,1,4,classical_heldout
CliffordAlgebra.toBaseChange_comp_involute,0,,test
MeasureTheory.prod_withDensity_left₀,1,5,classical_heldout
Affine.Simplex.touchpointWeights_reindex,1,2,classical_heldout
IsLUB.exists_seq_monotone_tendsto,1,2,classical_heldout
ENNReal.add_biSup',1,3,classical_heldout
IsDedekindDomain.HeightOneSpectrum.valuation_surjective,1,3,classical_heldout
Fin.removeNth_insertNth,0,,train
Setoid.sup_def,0,,train
IsPreconnected.intermediate_value₂_eventually₂,1,6,classical_heldout
MeasureTheory.setIntegral_pos_iff_support_of_nonneg_ae,1,4,classical_heldout
HasProdUniformlyOn_sineTerm_prod_on_compact,1,4,classical_heldout
Matrix.TransvectionStruct.sumInl_toMatrix_prod_mul,1,6,classical_heldout
Multiset.prod_toEnumFinset,1,4,classical_heldout
Array.pairwise_push,0,,test
Commute.mul_zpow,0,,train
EuclideanDomain.lcm_eq_zero_iff,1,3,classical_heldout
ContinuousMul.induced,0,,train
Associates.count_le_count_of_factors_le,1,3,classical_heldout
Topology.IsInducing.isMeagre_image,1,6,classical_heldout
ConvexOn.map_add_sum_le,1,5,classical_heldout
Nat.factorization_factorial_mul_succ,1,4,classical_heldout
LieDerivation.IsKilling.killingForm_restrict_range_ad_nondegenerate,1,5,classical_heldout
MeasureTheory.SimpleFunc.measurableSet_cut,1,5,classical_heldout
SSet.Truncated.StrictSegal.spineToSimplex_map,0,,train
codiscreteWithin_iff_locallyEmptyComplementWithin,0,,test
Set.OrdConnected.smul,0,,train
AlgebraicGeometry.Scheme.IdealSheafData.map_comp,1,5,classical_heldout
Dilation.mapsTo_ball,1,3,classical_heldout
HurwitzZeta.hasSum_int_evenKernel₀,1,2,classical_heldout
Polynomial.ne_zero_of_ofFn_ne_zero,1,7,classical_heldout
norm_iteratedFDerivWithin_prod_le,1,4,classical_heldout
List.ofFn_get,0,,train
CategoryTheory.CatEnriched.eqToHom_hComp_eqToHom,0,,train
WeierstrassCurve.Jacobian.Equation.baseChange,1,5,classical_heldout
Ordinal.isNormal_derivFamily,1,4,classical_heldout
IsSelfAdjoint.conjugate_self,0,,train
locallyConnectedSpace_of_connected_bases,1,5,classical_heldout
Cubic.monic_of_c_eq_one,1,6,classical_heldout
CategoryTheory.Abelian.mono_of_epi_of_epi_mono',1,5,classical_heldout
Commute.invOf_right,0,,train
Ordinal.div_opow_log_pos,1,5,classical_heldout
SSet.finite_of_mono,1,3,classical_heldout
NumberField.isCoprime_differentIdeal_of_isCoprime_discr,1,4,classical_heldout
MulChar.equivToUnitHom_mul_apply,1,4,classical_heldout
TopologicalSpace.vietoris.isClosed_inter_nonempty_of_isClosed,0,,train
Matroid.IsCircuit.ssubset_indep,1,4,classical_heldout
Ideal.pointwise_smul_toAddSubmonoid,0,,train
List.Vector.reverse_get_zero,0,,train
SimpleGraph.incidenceSet_inter_incidenceSet_of_not_adj,0,,train
MeasureTheory.measure_lintegral_div_measure,1,4,classical_heldout
RootPairing.range_polarizationIn_le_span_coroot,1,6,classical_heldout
deriv_pos_left_of_sign_deriv,1,4,classical_heldout
Finset.le_prod_nonempty_of_submultiplicative_on_pred,0,,test
padicNorm.nonarchimedean,1,4,classical_heldout
RootPairing.Base.root_add_root_mem_of_mem_of_mem,1,4,classical_heldout
TorusIntegrable.torusIntegrable_zero_radius,1,4,classical_heldout
IntermediateField.adjoin_induction,0,,train
List.foldl_range_subset_of_range_subset,0,,train
ENNReal.exists_inv_two_pow_lt,1,7,classical_heldout
MeasureTheory.exp_neg_llr,1,5,classical_heldout
OpenPartialHomeomorph.isOpen_extend_source,0,,train
Orientation.angle_eq_iff_oangle_eq_or_sameRay,1,2,classical_heldout
Mathlib.Meta.NormNum.isNNRat_abs_nonneg,1,7,classical_heldout
MeasureTheory.Measure.haar.chaar_sup_eq,1,4,classical_heldout
IsGaloisGroup.map_mulEquivAlgEquiv_fixingSubgroup,1,7,classical_heldout
Ordinal.enumOrd_isNormal_iff_isClosed,1,4,classical_heldout
Polynomial.leading_coeff_le_mahlerMeasure,1,4,classical_heldout
List.bagInter_nil_iff_inter_nil,0,,train
connectedComponentIn_subset,1,2,classical_heldout
summable_dirichletSummand,1,3,classical_heldout
Profinite.NobelingProof.GoodProducts.span,1,3,classical_heldout
mellinConvergent_of_isBigO_rpow,1,3,classical_heldout
tendsto_setIntegral_pow_smul_of_unique_maximum_of_isCompact_of_integrableOn,1,4,classical_heldout
Homotopy.comp_nullHomotopicMap,1,3,classical_heldout
CategoryTheory.Subfunctor.family_of_elements_compatible,0,,train
exteriorPower.ιMulti_span_of_span,0,,train
NumberField.mixedEmbedding.logMap_mul,1,3,classical_heldout
LinearIsometryEquiv.norm_iteratedFDeriv_comp_right,1,4,classical_heldout
SkewMonoidAlgebra.equivMapDomain_refl,0,,train
SimpleGraph.Walk.IsCycle.getVert_sub_one_ne_getVert_add_one,1,4,classical_heldout
gaussSum_mul_gaussSum_pow_orderOf_sub_one,1,3,classical_heldout
CategoryTheory.IsPushout.IsVanKampen.mono_of_mono_left,1,4,classical_heldout
LieSubalgebra.normalizer_eq_self_of_engel_le,1,8,classical_heldout
Polynomial.isUnit_aeval_of_isUnit_aeval_of_isNilpotent_sub,1,5,classical_heldout
Fin.val_intCast,0,,train
Unitary.spectrum_subset_circle,1,3,classical_heldout
Valuation.HasExtension.algebraMap_mem_valuationSubring,0,,val
Matroid.loopyOn_restrict,1,3,classical_heldout
Set.encard_eq_four,1,4,classical_heldout
ExteriorAlgebra.GradedAlgebra.ι_sq_zero,1,9,classical_heldout
HasFDerivAt.mul_const,1,6,classical_heldout
isCompact_closedAbsConvexHull_of_totallyBounded,1,4,classical_heldout
Filter.biInter_mem,1,6,classical_heldout
List.sublistsLen_succ_cons,0,,train
Algebra.Generators.Hom.algebraMap_toAlgHom,1,5,classical_heldout
sum_chartAt_inr_apply,1,3,classical_heldout
Module.DirectLimit.map_comp,1,10,classical_heldout
WittVector.irreducible,1,3,classical_heldout
ENNReal.tendsto_coe_nhds_top,1,8,classical_heldout
WithZero.lt_mul_exp_iff_le,1,6,classical_heldout
CategoryTheory.Presieve.isSheafFor_of_preservesProduct,1,2,classical_heldout
BoundedContinuousFunction.norm_integral_le_mul_norm,1,3,classical_heldout
controlled_prod_of_mem_closure_range,1,3,classical_heldout
Multiset.map_univ_coe,1,6,classical_heldout
KaehlerDifferential.kerTotal_eq,1,4,classical_heldout
FreeGroup.toWord_pow,0,,train
SimpleGraph.dist_eq_one_iff_adj,1,6,classical_heldout
TensorProduct.tmul_of_gradedMul_of_tmul,1,12,classical_heldout
PSet.rank_eq_wfRank,1,4,classical_heldout
LaurentPolynomial.reduce_to_polynomial_of_mul_T,1,6,classical_heldout
Erased.mk_out,1,3,classical_heldout
diagonal_dotProduct,1,4,classical_heldout
Set.mul_subset_range,0,,test
Module.FaithfullyFlat.zero_iff_lTensor_zero,1,6,classical_heldout
Traversable.traverse_id,0,,train
SimpleGraph.Walk.take_spec,0,,train
hasDerivAt_of_tendstoUniformly,1,4,classical_heldout
hasFDerivAt_of_tendsto_locally_uniformly_on',1,4,classical_heldout
CategoryTheory.Bicategory.whiskerLeft_eqToHom,0,,train
List.head!_append,0,,train
CategoryTheory.eqToIso_trans,0,,train
DyckWord.getLast_eq_D,1,4,classical_heldout
geometric_hahn_banach_point_point,1,3,classical_heldout
Batteries.PairingHeapImp.Heap.size_deleteMin_lt,0,,train
AlgebraicGeometry.PresheafedSpace.GlueData.snd_invApp_t_app',1,4,classical_heldout
Matroid.mapEquiv_isBasis_iff,1,7,classical_heldout
Real.log_div_self_antitoneOn,1,3,classical_heldout
Multiset.card_sections,0,,train
Bornology.comap_cobounded_le_iff,0,,train
OreLocalization.neg_add_cancel,0,,train
Array.scanlM_reverse,0,,train
